merchant_id,merchant_name,merchant_category,province,city,risk_rating
7985,Merchant 07985,Electronics,Mpumalanga,Emalahleni,Low
7986,Merchant 07986,Restaurant,North West,Rustenburg,High
7987,Merchant 07987,Grocery,Limpopo,Thohoyandou,Low
7988,Merchant 07988,Restaurant,Kwazulu-Natal,Durban,Low
7989,Merchant 07989,Entertainment,Kwazulu-Natal,Durban,Low
7990,Merchant 07990,Other,Free State,Bethlehem,Medium
7991,Merchant 07991,Fuel,Limpopo,Polokwane,Medium
7992,Merchant 07992,Clothing,Northern Cape,Upington,Medium
7993,Merchant 07993,Entertainment,Limpopo,Polokwane,Low
7994,Merchant 07994,Travel,Northern Cape,Kimberley,Low
7995,Merchant 07995,Electronics,Northern Cape,Kuruman,Medium
7996,Merchant 07996,Electronics,Western Cape,George,Low
7997,Merchant 07997,Travel,Western Cape,George,Medium
7998,Merchant 07998,Electronics,Northern Cape,Upington,Medium
7999,Merchant 07999,Healthcare,Limpopo,Polokwane,Medium
8000,Merchant 08000,Fuel,Gauteng,Midrand,Low
8001,Merchant 08001,Entertainment,Mpumalanga,Mbombela,Low
8002,merchant 08002,Online Services,Northern Cape,Kuruman,Low
8003,Merchant 08003,Electronics,Mpumalanga,Secunda,Low
8004,Merchant 08004,Fuel,Western Cape,George,Low
8005,Merchant 08005,Other,Limpopo,Tzaneen,Low
8006,Merchant 08006,Travel,Eastern Cape,Mthatha,Low
8007,Merchant 08007,Healthcare,North West,Klerksdorp,Low
8008,Merchant 08008,Travel,Northern Cape,Kuruman,Low
8009,Merchant 08009,Restaurant,Western Cape,Cape Town,High
8010,Merchant 08010,Entertainment,North West,Klerksdorp,Low
8011,Merchant 08011,Travel,Mpumalanga,Mbombela,Medium
8012,Merchant 08012,Restaurant,Eastern Cape,East London,Medium
8013,Merchant 08013,Electronics,Gauteng,Midrand,Low
8014,Merchant 08014,Restaurant,Kwazulu-Natal,Pietermaritzburg,Low
8015,Merchant 08015,Electronics,Eastern Cape,East London,Nan
8016,Merchant 08016,Online Services,Gauteng,Soweto,Low
8017,Merchant 08017,Entertainment,Western Cape,Stellenbosch,Low
8018,Merchant 08018,Clothing,Northern Cape,Kuruman,Low
8019,Merchant 08019,Restaurant,Limpopo,Tzaneen,Low
8020,Merchant 08020,Grocery,Kwazulu-Natal,Durban,Low
8021,Merchant 08021,Electronics,Kwazulu-Natal,Durban,Low
8022,Merchant 08022,Entertainment,North West,Klerksdorp,Low
8023,Merchant 08023,Entertainment,Eastern Cape,Gqeberha,Low
8024,Merchant 08024,Restaurant,North West,Mahikeng,Low
8025,Merchant 08025,Entertainment,Mpumalanga,Secunda,High
8026,merchant 08026,Fuel,Northern Cape,Kuruman,Low
8027,Merchant 08027,Entertainment,Eastern Cape,East London,Low
8028,Merchant 08028,Travel,Limpopo,Polokwane,Medium
8029,Merchant 08029,Grocery,Free State,Bethlehem,High
8030,Merchant 08030,Fuel,Kwazulu-Natal,Durban,Low
8031,Merchant 08031,Electronics,Eastern Cape,Mthatha,Low
8032,Merchant 08032,Other,Northern Cape,Kuruman,Nan
8033,Merchant 08033,Clothing,North West,Klerksdorp,Low
8034,Merchant 08034,Entertainment,Northern Cape,Kimberley,Medium
8035,Merchant 08035,Grocery,Mpumalanga,Mbombela,Medium
8036,Merchant 08036,Entertainment,Limpopo,Tzaneen,Low
8037,Merchant 08037,Travel,Eastern Cape,Gqeberha,Low
8038,Merchant 08038,Healthcare,Mpumalanga,Secunda,High
8039,Merchant 08039,Grocery,Eastern Cape,Mthatha,Medium
8040,Merchant 08040,Clothing,Eastern Cape,Mthatha,Low
8041,Merchant 08041,Fuel,Northern Cape,Kuruman,Low
8042,Merchant 08042,Grocery,North West,Klerksdorp,Medium
8043,Merchant  08043,Restaurant,Mpumalanga,Emalahleni,Low
8044,Merchant 08044,Entertainment,North West,Rustenburg,Low
8045,Merchant 08045,Fuel,Mpumalanga,Mbombela,Low
8046,Merchant 08046,Other,Free State,Welkom,Low
8047,Merchant 08047,Electronics,Western Cape,Stellenbosch,Low
8048,Merchant 08048,Electronics,Western Cape,Cape Town,Low
8049,Merchant 08049,Entertainment,Eastern Cape,Gqeberha,Low
8050,Merchant 08050,Entertainment,Gauteng,Midrand,Medium
8051,Merchant 08051,Electronics,Kwazulu-Natal,Pietermaritzburg,Low
8052,Merchant 08052,Online Services,Northern Cape,Upington,Low
8053,Merchant 08053,Electronics,North West,Mahikeng,Low
8054, Merchant 08054 ,Restaurant,North West,Mahikeng,Medium
8055,Merchant 08055,Online Services,Mpumalanga,Mbombela,Low
8056,Merchant 08056,Entertainment,Western Cape,Stellenbosch,Low
8057,Merchant 08057,Healthcare,Free State,Bethlehem,Low
8058,Merchant 08058,Grocery,Limpopo,Polokwane,Medium
8059,Merchant 08059,Other,Gauteng,Soweto,Low
8060,Merchant  08060,Travel,Kwazulu-Natal,Durban,Low
8061,Merchant 08061,Entertainment,Gauteng,Pretoria,Low
8062,Merchant 08062,Healthcare,Western Cape,Cape Town,Low
8063,Merchant 08063,Healthcare,Western Cape,Paarl,Low
8064,Merchant 08064,Restaurant,Kwazulu-Natal,Richards Bay,High
8065,Merchant 08065,Travel,Northern Cape,Kimberley,Low
8066,Merchant 08066,Entertainment,Western Cape,George,Low
8067,Merchant 08067,Entertainment,Northern Cape,Kimberley,Low
8068,Merchant 08068,Entertainment,Kwazulu-Natal,Durban,Low
8069,Merchant 08069,Restaurant,Mpumalanga,Secunda,Low
8070,Merchant 08070,Nan,Eastern Cape,Gqeberha,High
8071,Merchant 08071,Grocery,Western Cape,Paarl,Low
8072,Merchant 08072,Clothing,Mpumalanga,Emalahleni,Medium
8073,Merchant 08073,Travel,Kwazulu-Natal,Richards Bay,Low
8074,Merchant 08074,Other,Gauteng,Pretoria,Low
8075,Merchant 08075,Grocery,North West,Klerksdorp,Low
8076,Merchant 08076,Grocery,North West,Rustenburg,Low
8077,Merchant 08077,Online Services,Eastern Cape,East London,Medium
8078,Merchant 08078,Entertainment,Western Cape,Stellenbosch,Low
8079,Merchant 08079,Online Services,Kwazulu-Natal,Richards Bay,Medium
8080,Merchant 08080,Clothing,Free State,Bloemfontein,Medium
8081,Merchant 08081,Other,Western Cape,Cape Town,High
8082,Merchant 08082,Travel,Free State,Bethlehem,Low
8083,Merchant 08083,Entertainment,Mpumalanga,Secunda,Low
8084,Merchant 08084,Grocery,Eastern Cape,East London,Medium
8085,Merchant 08085,Grocery,Limpopo,Polokwane,Low
8086,Merchant 08086,Electronics,Mpumalanga,Emalahleni,Low
8087,Merchant 08087,Restaurant,Northern Cape,Kuruman,Low
8088,Merchant 08088,Other,Limpopo,Thohoyandou,Low
8089,Merchant 08089,Entertainment,Eastern Cape,East London,Medium
8090,Merchant 08090,Fuel,Free State,Welkom,Low
8091,Merchant 08091,Entertainment,Kwazulu-Natal,Pietermaritzburg,Low
8092,Merchant 08092,Fuel,Eastern Cape,Gqeberha,Low
8093,Merchant 08093,Travel,Mpumalanga,Mbombela,Low
8094,Merchant 08094,Healthcare,Gauteng,Johannesburg,Low
8095,Merchant 08095,Nan,Northern Cape,Upington,Low
8096,Merchant 08096,Travel,Gauteng,Pretoria,Low
8097,Merchant 08097,Fuel,Free State,Bethlehem,Medium
8098,Merchant 08098,Fuel,Limpopo,Thohoyandou,Low
8099,Merchant 08099,Electronics,North West,Rustenburg,High
8100,Merchant  08100,Electronics,Eastern Cape,Mthatha,Low
8101,MERCHANT 08101,Healthcare,Northern Cape,Kuruman,Low
8102,Merchant 08102,Electronics,Limpopo,Polokwane,Low
8103,Merchant 08103,Restaurant,Mpumalanga,Emalahleni,Medium
8104,Merchant 08104,Entertainment,North West,Mahikeng,Medium
8105,Merchant 08105,Healthcare,Eastern Cape,Mthatha,Low
8106,Merchant 08106,Restaurant,Gauteng,Soweto,Medium
8107,Merchant 08107,Other,Mpumalanga,Secunda,Medium
8108,Merchant 08108,Restaurant,Free State,Bethlehem,High
8109,merchant 08109,Travel,North West,Mahikeng,Low
8110,Merchant 08110,Travel,Mpumalanga,Mbombela,Low
8111,Merchant 08111,Restaurant,Eastern Cape,Gqeberha,High
8112,Merchant 08112,Other,Free State,Welkom,Medium
8113,Merchant 08113,Fuel,Western Cape,George,High
8114,Merchant 08114,Other,Gauteng,Midrand,Low
8115,Merchant 08115,Clothing,Kwazulu-Natal,Durban,Low
8116,Merchant 08116,Travel,Gauteng,Soweto,Low
8117,Merchant 08117,Online Services,Mpumalanga,Emalahleni,Medium
8118,Merchant 08118,Grocery,Limpopo,Tzaneen,Low
8119,Merchant 08119,Travel,Free State,Bloemfontein,Low
8120,Merchant 08120,Electronics,Limpopo,Thohoyandou,High
8121,Merchant 08121,Other,North West,Rustenburg,Nan
8122,Merchant 08122,Grocery,Limpopo,Thohoyandou,Low
8123,Merchant 08123,Clothing,Limpopo,Thohoyandou,Medium
8124,Merchant 08124,Electronics,Western Cape,Stellenbosch,Medium
8125,Merchant 08125,Fuel,Western Cape,Cape Town,Low
8126,Merchant 08126,Healthcare,Gauteng,Midrand,Low
8127,Merchant 08127,Entertainment,Eastern Cape,Gqeberha,Low
8128,Merchant 08128,Grocery,Limpopo,Thohoyandou,Medium
8129,Merchant 08129,Healthcare,Western Cape,George,Medium
8130,Merchant 08130,Healthcare,North West,Klerksdorp,Low
8131,Merchant 08131,Entertainment,Gauteng,Midrand,Low
8132,Merchant 08132,Restaurant,Free State,Bloemfontein,Low
8133,Merchant 08133,Electronics,Northern Cape,Upington,High
8134,Merchant 08134,Travel,Mpumalanga,Emalahleni,Low
8135,Merchant 08135,Healthcare,Northern Cape,Kuruman,Low
8136,Merchant 08136,Clothing,Eastern Cape,Gqeberha,Low
8137,Merchant 08137,Clothing,Gauteng,Johannesburg,Medium
8138,Merchant 08138,Travel,Limpopo,Tzaneen,Low
8139,Merchant 08139,Other,North West,Rustenburg,High
8140,Merchant 08140,Clothing,North West,Rustenburg,Low
8141,Merchant 08141,Online Services,Northern Cape,Kuruman,Low
8142,Merchant 08142,Other,Western Cape,Stellenbosch,Medium
8143,Merchant 08143,Healthcare,North West,Rustenburg,Low
8144,Merchant 08144,Healthcare,Eastern Cape,East London,Low
8145,Merchant 08145,Other,Mpumalanga,Secunda,Medium
8146,Merchant 08146,Grocery,Western Cape,George,Low
8147,merchant 08147,Healthcare,Limpopo,Thohoyandou,Medium
8148,Merchant 08148,Electronics,Free State,Bethlehem,High Risk
8149,Merchant 08149,Restaurant,North West,Mahikeng,Low
8150,Merchant 08150,Clothing,Northern Cape,Upington,Medium
8151,Merchant 08151,Travel,Free State,Welkom,Medium
8152,Merchant 08152,Travel,Gauteng,Johannesburg,Low
8153,Merchant 08153,Electronics,Eastern Cape,Mthatha,Medium
8154,Merchant 08154,Clothing,Gauteng,Johannesburg,Low
8155,Merchant 08155,Restaurant,Mpumalanga,Secunda,Low
8156,Merchant 08156,Travel,Free State,Welkom,Low
8157,Merchant 08157,Online Services,Mpumalanga,Emalahleni,Low
8158,Merchant 08158,Other,Mpumalanga,Secunda,Low
8159,Merchant 08159,Other,Kwazulu-Natal,Pietermaritzburg,Low
8160,Merchant 08160,Clothing,Kwazulu-Natal,Richards Bay,Low
8161,Merchant 08161,Clothing,Kwazulu-Natal,Richards Bay,Low
8162,Merchant 08162,Electronics,North West,Rustenburg,Medium
8163,Merchant 08163,Electronics,North West,Klerksdorp,Low
8164,Merchant 08164,Other,Kwazulu-Natal,Pietermaritzburg,High
8165,Merchant 08165,Fuel,Western Cape,George,Medium
8166,Merchant 08166,Travel,Free State,Bethlehem,Low
8167,Merchant 08167,Clothing,Western Cape,Cape Town,High
8168,Merchant 08168,Grocery,Eastern Cape,Gqeberha,Low
8169,Merchant 08169,Clothing,North West,Mahikeng,Low
8170,Merchant 08170,Travel,Western Cape,Stellenbosch,Low
8171,Merchant 08171,Restaurant,Northern Cape,Kuruman,Low
8172,Merchant 08172,Electronics,Free State,Welkom,Low
8173,Merchant 08173,Grocery,Mpumalanga,Emalahleni,Medium
8174,Merchant 08174,Healthcare,Kwazulu-Natal,Richards Bay,Medium
8175,Merchant 08175,Nan,Free State,Welkom,Medium
8176,Merchant 08176,Online Services,Mpumalanga,Secunda,Low
8177,Merchant 08177,Fuel,Free State,Bethlehem,High
8178,Merchant 08178,Other,Limpopo,Polokwane,Low
8179,Merchant 08179,Healthcare,Limpopo,Polokwane,Medium
8180,Merchant 08180,Grocery,Western Cape,Cape Town,Low
8181,Merchant 08181,Travel,Mpumalanga,Mbombela,Medium
8182,Merchant 08182,Restaurant,Northern Cape,Kimberley,Low
8183,Merchant 08183,Clothing,Limpopo,Polokwane,Low
8184,Merchant 08184,Electronics,Gauteng,Johannesburg,Low
8185,Merchant 08185,Other,Eastern Cape,Gqeberha,Low
8186,Merchant 08186,Travel,Limpopo,Tzaneen,Low
8187,Merchant 08187,Other,Mpumalanga,Mbombela,Medium
8188,Merchant 08188,Restaurant,Western Cape,George,Medium
8189,Merchant 08189,Restaurant,Western Cape,Paarl,Low
8190,Merchant 08190,Restaurant,North West,Klerksdorp,Medium
8191,Merchant 08191,Clothing,Eastern Cape,Mthatha,Low
8192,Merchant 08192,Grocery,Eastern Cape,Gqeberha,Low
8193,Merchant 08193,Healthcare,Free State,Bloemfontein,Low
8194,Merchant 08194,Electronics,Western Cape,Stellenbosch,Low
8195,Merchant 08195,Electronics,North West,Rustenburg,Medium
8196,Merchant 08196,Fuel,Kwazulu-Natal,Pietermaritzburg,Low
8197,Merchant 08197,Online Services,North West,Rustenburg,Medium
8198,Merchant 08198,Grocery,Free State,Welkom,Medium
8199,Merchant 08199,Entertainment,Limpopo,Thohoyandou,Low
8200,Merchant 08200,Clothing,Kwazulu-Natal,Pietermaritzburg,Low
8201,Merchant 08201,Entertainment,Gauteng,Johannesburg,Low
8202,Merchant 08202,Travel,Northern Cape,Kimberley,Low
8203,Merchant 08203,Online Services,Gauteng,Soweto,Low
8204,Merchant 08204,Grocery,Gauteng,Pretoria,Low
8205,Merchant 08205,Restaurant,Kwazulu-Natal,Durban,Low
8206,Merchant 08206,Other,Limpopo,Thohoyandou,Low
8207,Merchant 08207,Electronics,Mpumalanga,Emalahleni,Low
8208,Merchant 08208,Online Services,Northern Cape,Kuruman,Low
8209,Merchant 08209,Other,Northern Cape,Upington,Low
8210,Merchant 08210,Grocery,Western Cape,Paarl,Low
8211,Merchant 08211,Electronics,Western Cape,Stellenbosch,Medium
8212,Merchant 08212,Healthcare,Gauteng,Midrand,Low
8213,Merchant 08213,Electronics,Free State,Bethlehem,Low
8214,Merchant 08214,Healthcare,Limpopo,Thohoyandou,Medium
8215,Merchant 08215,Travel,Western Cape,Stellenbosch,Medium
8216,Merchant 08216,Entertainment,North West,Klerksdorp,Low
8217,Merchant 08217,Fuel,Free State,Bethlehem,Medium
8218,Merchant 08218,Restaurant,Limpopo,Polokwane,High
8219,Merchant 08219,Grocery,North West,Rustenburg,Low
8220,Merchant 08220,Electronics,Kwazulu-Natal,Pietermaritzburg,Low
8221,Merchant 08221,Clothing,North West,Rustenburg,Medium
8222,Merchant 08222,Entertainment,Eastern Cape,Mthatha,Low
8223, Merchant 08223 ,Grocery,Mpumalanga,Mbombela,Low
8224,merchant 08224,Grocery,Western Cape,Cape Town,Low
8225,Merchant 08225,Clothing,Kwazulu-Natal,Richards Bay,Medium
8226,Merchant 08226,Other,Western Cape,George,Low
8227,Merchant 08227,Healthcare,Kwazulu-Natal,Richards Bay,Medium
8228,Merchant 08228,Healthcare,Western Cape,Paarl,Low
8229,Merchant 08229,Electronics,Free State,Bloemfontein,Low
8230,Merchant 08230,Electronics,North West,Mahikeng,Low
8231,Merchant 08231,Clothing,Mpumalanga,Mbombela,Low
8232,Merchant 08232,Electronics,Mpumalanga,Emalahleni,Nan
8233,Merchant 08233,Fuel,Eastern Cape,Gqeberha,Low
8234,Merchant 08234,Travel,Northern Cape,Upington,Low
8235,Merchant 08235,Travel,North West,Mahikeng,Medium
8236,Merchant 08236,Restaurant,Gauteng,Johannesburg,Medium
8237, Merchant 08237 ,Nan,Kwazulu-Natal,Richards Bay,Low
8238,Merchant 08238,Healthcare,Kwazulu-Natal,Richards Bay,Low
8239,Merchant 08239,Restaurant,Gauteng,Pretoria,Low
8240,Merchant 08240,Clothing,North West,Klerksdorp,Low
8241,Merchant 08241,Online Services,Limpopo,Thohoyandou,Low
8242,Merchant 08242,Entertainment,Western Cape,Stellenbosch,Low
8243,Merchant 08243,Other,Eastern Cape,Gqeberha,Medium
8244,Merchant 08244,Clothing,Gauteng,Johannesburg,High
8245,Merchant 08245,Other,Gauteng,Johannesburg,Low
8246,Merchant 08246,Fuel,Mpumalanga,Emalahleni,Medium
8247,Merchant 08247,Electronics,Mpumalanga,Secunda,Low
8248,Merchant 08248,Other,Limpopo,Thohoyandou,Medium
8249,Merchant 08249,Fuel,Kwazulu-Natal,Durban,Medium
8250,Merchant 08250,Travel,Kwazulu-Natal,Richards Bay,Low
8251,Merchant  08251,Clothing,Eastern Cape,East London,Nan
8252,Merchant 08252,Clothing,Gauteng,Johannesburg,Medium
8253,Merchant 08253,Grocery,Gauteng,Soweto,Low
8254,Merchant 08254,Grocery,Northern Cape,Kimberley,Low
8255,Merchant 08255,Healthcare,Mpumalanga,Emalahleni,Low
8256,Merchant 08256,Electronics,Free State,Bethlehem,Low
8257,Merchant 08257,Restaurant,Free State,Bethlehem,Low
8258,Merchant 08258,Restaurant,Kwazulu-Natal,Richards Bay,Medium
8259,Merchant 08259,Restaurant,Eastern Cape,Gqeberha,Medium
8260,Merchant 08260,Grocery,Kwazulu-Natal,Pietermaritzburg,Medium
8261,Merchant 08261,Restaurant,Kwazulu-Natal,Richards Bay,Low
8262,Merchant 08262,Healthcare,Limpopo,Tzaneen,Medium
8263,Merchant 08263,Restaurant,Kwazulu-Natal,Richards Bay,Low
8264,Merchant 08264,Electronics,Kwazulu-Natal,Richards Bay,Low
8265,Merchant 08265,Healthcare,Northern Cape,Kuruman,Low
8266,Merchant 08266,Healthcare,Gauteng,Midrand,Low
8267,Merchant 08267,Grocery,Free State,Bloemfontein,Low
8268,Merchant 08268,Electronics,Limpopo,Thohoyandou,Medium
8269,Merchant 08269,Healthcare,Gauteng,Johannesburg,Low
8270,Merchant 08270,Travel,Limpopo,Tzaneen,Low
8271,Merchant 08271,Travel,Mpumalanga,Mbombela,Low
8272,Merchant 08272,Other,Free State,Bethlehem,Low
8273,Merchant 08273,Clothing,Northern Cape,Kimberley,Low
8274,Merchant 08274,Online Services,Mpumalanga,Emalahleni,Low
8275,Merchant 08275,Other,North West,Rustenburg,Low
8276,Merchant 08276,Online Services,Limpopo,Polokwane,Low
8277,Merchant 08277,Healthcare,Mpumalanga,Secunda,Medium
8278,Merchant 08278,Entertainment,Western Cape,Cape Town,High
8279,Merchant 08279,Healthcare,Western Cape,Cape Town,Low
8280,Merchant 08280,Travel,Western Cape,George,High
8281,Merchant 08281,Online Services,Eastern Cape,East London,Low
8282,Merchant 08282,Entertainment,Mpumalanga,Mbombela,Medium
8283,Merchant 08283,Healthcare,Western Cape,Paarl,Low
8284,Merchant 08284,Restaurant,Limpopo,Polokwane,Low
8285,Merchant 08285,Restaurant,Eastern Cape,Mthatha,Low
8286,Merchant 08286,Grocery,Mpumalanga,Secunda,Low
8287,Merchant 08287,Online Services,North West,Mahikeng,Low
8288,Merchant 08288,Fuel,North West,Klerksdorp,Low
8289,Merchant 08289,Other,Western Cape,Stellenbosch,High
8290,Merchant  08290,Fuel,Free State,Welkom,Low
8291,Merchant 08291,Fuel,Northern Cape,Kimberley,Low
8292,Merchant 08292,Clothing,Gauteng,Pretoria,Low
8293,Merchant 08293,Travel,Eastern Cape,Mthatha,Low
8294,Merchant 08294,Other,Limpopo,Thohoyandou,Low
8295,Merchant 08295,Grocery,Limpopo,Tzaneen,Low
8296,Merchant 08296,Nan,Mpumalanga,Secunda,Low
8297,Merchant 08297,Grocery,Free State,Bloemfontein,Low
8298,Merchant 08298,Electronics,Western Cape,George,Low
8299,Merchant 08299,Other,Free State,Bethlehem,Low
8300,Merchant 08300,Other,Kwazulu-Natal,Pietermaritzburg,Low
8301,Merchant 08301,Healthcare,Kwazulu-Natal,Nan,Low
8302,Merchant 08302,Entertainment,North West,Mahikeng,Low
8303,Merchant 08303,Other,Western Cape,Paarl,High
8304,Merchant 08304,Travel,Western Cape,Stellenbosch,Low
8305,Merchant 08305,Restaurant,North West,Rustenburg,High
8306,Merchant 08306,Entertainment,Kwazulu-Natal,Richards Bay,Low
8307,Merchant 08307,Online Services,North West,Rustenburg,Medium
8308,Merchant 08308,Fuel,Limpopo,Thohoyandou,Low
8309,Merchant 08309,Grocery,Western Cape,Cape Town,Low
8310,Merchant 08310,Fuel,Free State,Bethlehem,Low
8311,Merchant 08311,Entertainment,Eastern Cape,Gqeberha,High
8312,Merchant 08312,Restaurant,North West,Mahikeng,Low
8313,Merchant 08313,Other,North West,Mahikeng,Low
8314,Merchant 08314,Clothing,Mpumalanga,Secunda,Medium
8315,Merchant 08315,Other,Free State,Bloemfontein,Low
8316,Merchant 08316,Clothing,North West,Rustenburg,High
8317,Merchant 08317,Grocery,North West,Rustenburg,Low
8318,Merchant 08318,Other,Gauteng,Soweto,Low
8319,Merchant 08319,Restaurant,Eastern Cape,East London,Low
8320,Merchant 08320,Healthcare,North West,Klerksdorp,Medium
8321,Merchant 08321,Clothing,Gauteng,Soweto,Low
8322,Merchant 08322,Electronics,Eastern Cape,Gqeberha,Medium
8323,Merchant 08323,Online Services,Limpopo,Polokwane,Low
8324,Merchant 08324,Healthcare,Eastern Cape,Gqeberha,Low
8325,Merchant 08325,Online Services,Northern Cape,Kimberley,Low
8326,Merchant 08326,Nan,Kwazulu-Natal,Richards Bay,High
8327,Merchant 08327,Clothing,Gauteng,Soweto,Low
8328, Merchant 08328 ,Clothing,North West,Mahikeng,Medium
8329,Merchant 08329,Restaurant,Gauteng,Soweto,Low
8330,Merchant 08330,Electronics,Western Cape,George,Low
8331,Merchant 08331,Fuel,Gauteng,Pretoria,Low
8332,Merchant 08332,Other,Western Cape,George,Medium
8333,Merchant 08333,Online Services,North West,Rustenburg,Low
8334,Merchant 08334,Travel,Limpopo,Tzaneen,Low
8335,Merchant 08335,Fuel,Gauteng,Johannesburg,Low
8336,Merchant 08336,Travel,Western Cape,Stellenbosch,Low
8337,Merchant 08337,Clothing,Gauteng,Midrand,Low
8338,Merchant 08338,Grocery,Kwazulu-Natal,Durban,Low
8339,Merchant 08339,Healthcare,Limpopo,Polokwane,Low
8340,Merchant 08340,Healthcare,Limpopo,Tzaneen,Low
8341,Merchant 08341,Online Services,Mpumalanga,Mbombela,Low
8342,Merchant 08342,Restaurant,Free State,Bethlehem,Low
8343,Merchant 08343,Restaurant,Western Cape,Stellenbosch,Medium
8344,Merchant 08344,Entertainment,Western Cape,Stellenbosch,High
8345,Merchant 08345,Entertainment,Western Cape,Stellenbosch,Medium
8346,Merchant 08346,Fuel,North West,Klerksdorp,Low
8347,Merchant 08347,Electronics,Free State,Bethlehem,Nan
8348,Merchant 08348,Fuel,North West,Rustenburg,High
8349,Merchant 08349,Healthcare,Eastern Cape,Gqeberha,Low
8350,Merchant 08350,Fuel,Northern Cape,Upington,High
8351,Merchant 08351,Entertainment,North West,Klerksdorp,Low
8352,Merchant 08352,Other,Gauteng,Pretoria,Low
8353,Merchant 08353,Electronics,North West,Klerksdorp,Low
8354,Merchant 08354,Grocery,Eastern Cape,East London,Low
